solar_cf,wind_cf,price
0.028,0.059,125.8
0.0,0.06,125.8
0.0,0.056,125.8
0.0,0.047,125.8
0.0,0.041,125.8
0.0,0.038,125.8
0.0,0.037,125.8
0.0,0.048,125.8
0.0,0.083,125.8
0.0,0.118,125.8
0.0,0.147,125.8
0.0,0.145,125.8
0.0,0.121,125.8
0.0,0.099,125.8
0.0,0.089,125.8
0.0,0.081,125.8
0.0,0.077,125.8
0.0,0.071,125.8
0.015,0.049,125.8
0.036,0.028,125.8
0.053,0.019,125.8
0.057,0.016,125.8
0.053,0.014,125.8
0.038,0.013,125.8
0.021,0.013,125.8
0.0,0.017,125.8
0.0,0.023,125.8
0.0,0.027,125.8
0.0,0.031,125.8
0.0,0.041,125.8
0.0,0.051,125.8
0.0,0.059,125.8
0.0,0.07,125.8
0.0,0.082,125.8
0.0,0.091,125.8
0.0,0.083,125.8
0.0,0.064,125.8
0.0,0.039,125.8
0.0,0.03,125.8
0.0,0.027,125.8
0.0,0.027,125.8
0.005,0.023,125.8
0.042,0.02,125.8
